Nombre;Codigo;descripcion;Stock;StockMinimo;PrecioUnitario;Observaciones;Rentabilidad;Iva;CostoInterno;CodigoProveedor;Deposito;CodigoBarra;Rubro;SubRubro;Tipo;PrecioAutomatico
SUECO DE GOMA SEAWALK FUCSIA TALLE 19-20;100FUCSIAT1920;SUECO DE GOMA SEAWALK FUCSIA TALLE 19-20;3;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK FUCSIA TALLE 21-22;100FUCSIAT2122;SUECO DE GOMA SEAWALK FUCSIA TALLE 21-22;3;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK FUCSIA TALLE 27-28;100FUCSIAT2728;SUECO DE GOMA SEAWALK FUCSIA TALLE 27-28;5;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK FUCSIA TALLE 31-32;100FUCSIAT3132;SUECO DE GOMA SEAWALK FUCSIA TALLE 31-32;3;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK FUCSIA TALLE 33-34;100FUCSIAT3334;SUECO DE GOMA SEAWALK FUCSIA TALLE 33-34;8;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK AZUL NAVY TALLE 19-20;100NAVYT1920;SUECO DE GOMA SEAWALK AZUL NAVY TALLE 19-20;3;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK AZUL NAVY TALLE 29-30;100NAVYT2930;SUECO DE GOMA SEAWALK AZUL NAVY TALLE 29-30;4;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK VERDE TALLE 23-24;100VERDET2324;SUECO DE GOMA SEAWALK VERDE TALLE 23-24;12;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK VERDE TALLE 25-26;100VERDET2526;SUECO DE GOMA SEAWALK VERDE TALLE 25-26;5;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK VERDE TALLE 27-28;100VERDET2728;SUECO DE GOMA SEAWALK VERDE TALLE 27-28;2;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK VERDE TALLE 29-30;100VERDET2930;SUECO DE GOMA SEAWALK VERDE TALLE 29-30;3;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK VERDE TALLE 31-32;100VERDET3132;SUECO DE GOMA SEAWALK VERDE TALLE 31-32;2;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK VERDE TALLE 33-34;100VERDET3334;SUECO DE GOMA SEAWALK VERDE TALLE 33-34;5;;2850;;;21;1452,55;;Principal;;Calzado;Seawalk;;
BARBIJO ERGONÓMICO ANTIBACTERIAL AZUL;1010A;BARBIJO ERGONÓMICO ANTIBACTERIAL AZUL;14;;80;;;21;50;;Principal;;Toallas;Mutz;;
BARBIJO ERGONÓMICO ANTIBACTERIAL PIEL;1010P;BARBIJO ERGONÓMICO ANTIBACTERIAL PIEL;9;;80;;;21;50;;Principal;;Toallas;Mutz;;
BARBIJO ERGONÓMICO ANTIBACTERIAL VERDE;1010V;BARBIJO ERGONÓMICO ANTIBACTERIAL VERDE;3;;80;;;21;50;;Principal;;Toallas;Mutz;;
BOXER BARAK DE NIÑO LISO TALLE 6;1016;BOXER BARAK DE NIÑO LISO TALLE 6;29;;730;;;21;294,21;;Principal;;Boxers;Barak;;
BOXER BARAK DE NIÑO LISO TALLE 8;1018;BOXER BARAK DE NIÑO LISO TALLE 8;18;;730;;;21;294,21;;Principal;;Boxers;Barak;;
PAR DE SOQUETES 1/2 CAÑA AZULES TALLE 1 INFANTIL DE NENA ELEMENTO;104AZ1;PAR DE SOQUETES 1/2 CAÑA AZULES TALLE 1 INFANTIL DE NENA ELEMENTO;180;;380;;;21;154,99;;Principal;;Medias;Elemento;;
PAR DE SOQUETES 1/2 CAÑA AZULES TALLE 2 INFANTIL DE NENA ELEMENTO;104AZ2;PAR DE SOQUETES 1/2 CAÑA AZULES TALLE 2 INFANTIL DE NENA ELEMENTO;171;;380;;;21;169,18;;Principal;;Medias;Elemento;;
PAR DE SOQUETES 1/2 CAÑA AZULES TALLE 3 INFANTIL DE NENA ELEMENTO;104AZ3;PAR DE SOQUETES 1/2 CAÑA AZULES TALLE 3 INFANTIL DE NENA ELEMENTO;180;;380;;;21;169,18;;Principal;;Medias;Elemento;;
BOMBACHITA DE DE NENA CHERRY TALLE 8;1058;BOMBACHITA DE DE NENA CHERRY TALLE 8;16;;475;;;21;211,11;;Principal;;Basica;Cherry;;
PAR DE SOQUETES 1/2 CAÑA AZULES TALLE 5 INFANTIL DE NENA ELEMENTO;105AZ5;PAR DE SOQUETES 1/2 CAÑA AZULES TALLE 5 INFANTIL DE NENA ELEMENTO;180;;420;;;21;189,39;;Principal;;Medias;Elemento;;
PAR DE MEDIAS 1/2 CAÑA AZULES TALLE 1 INFANTIL DE NENA ELEMENTO;1070AZ1;PAR DE MEDIAS 1/2 CAÑA AZULES TALLE 1 INFANTIL DE NENA ELEMENTO;177;;435;;;21;178,53;;Principal;;Medias;Elemento;;
PAR DE MEDIAS 1/2 CAÑA AZULES TALLE 2 INFANTIL DE NENA ELEMENTO;1070AZ2;PAR DE MEDIAS 1/2 CAÑA AZULES TALLE 2 INFANTIL DE NENA ELEMENTO;180;;435;;;21;202,42;;Principal;;Medias;Elemento;;
PAR DE MEDIAS 1/2 CAÑA AZULES TALLE 3 INFANTIL DE NENA ELEMENTO;1070AZ3;PAR DE MEDIAS 1/2 CAÑA AZULES TALLE 3 INFANTIL DE NENA ELEMENTO;168;;435;;;21;202,42;;Principal;;Medias;Elemento;;
PAR DE MEDIAS 1/2 CAÑA AZULES TALLE 4 INFANTIL DE NENA ELEMENTO;1070AZ4;PAR DE MEDIAS 1/2 CAÑA AZULES TALLE 4 INFANTIL DE NENA ELEMENTO;177;;520;;;21;244,34;;Principal;;Medias;Elemento;;
TOALLA DE SECADO RÁPIDO 70*140 AZUL FRANCIA;111AF;TOALLA DE SECADO RÁPIDO 70*140 AZUL FRANCIA;16;;2900;;;21;1339,59;;Principal;;Toallas;Amarelo;;
TOALLA DE SECADO RÁPIDO 70*140 AMARILLO;111AM;TOALLA DE SECADO RÁPIDO 70*140 AMARILLO;20;;2900;;;21;1339,59;;Principal;;Toallas;Amarelo;;
TOALLA DE SECADO RÁPIDO 70*140 BORDO;111BO;TOALLA DE SECADO RÁPIDO 70*140 BORDO;21;;2900;;;21;1339,59;;Principal;;Toallas;Amarelo;;
TOALLA DE SECADO RÁPIDO 70*140 LAVANDA;111LA;TOALLA DE SECADO RÁPIDO 70*140 LAVANDA;3;;2900;;;21;1339,59;;Principal;;Toallas;Amarelo;;
TOALLA DE SECADO RÁPIDO 70*140 AZUL MARINO;111MA;TOALLA DE SECADO RÁPIDO 70*140 AZUL MARINO;13;;2900;;;21;1339,59;;Principal;;Toallas;Amarelo;;
TOALLA DE SECADO RÁPIDO 70*140 NARANJA;111NA;TOALLA DE SECADO RÁPIDO 70*140 NARANJA;6;;2900;;;21;1339,59;;Principal;;Toallas;Amarelo;;
TOALLA DE SECADO RÁPIDO 70*140 ROJO;111RJ;TOALLA DE SECADO RÁPIDO 70*140 ROJO;50;;2900;;;21;1339,59;;Principal;;Toallas;Amarelo;;
TOALLA DE SECADO RÁPIDO 70*140 ROSA;111RO;TOALLA DE SECADO RÁPIDO 70*140 ROSA;10;;2900;;;21;1339,59;;Principal;;Toallas;Amarelo;;
TOALLA DE SECADO RÁPIDO 70*140 VERDE AGUA;111VA;TOALLA DE SECADO RÁPIDO 70*140 VERDE AGUA;17;;2900;;;21;1339,59;;Principal;;Toallas;Amarelo;;
TOALLA DE SECADO RÁPIDO 70*140 VIOLETA CLARO;111VC;TOALLA DE SECADO RÁPIDO 70*140 VIOLETA CLARO;15;;2900;;;21;1339,59;;Principal;;Toallas;Amarelo;;
TOALLA DE SECADO RÁPIDO 70*140 VERDE;111VE;TOALLA DE SECADO RÁPIDO 70*140 VERDE;9;;2900;;;21;1339,59;;Principal;;Toallas;Amarelo;;
PANTALÓN PIJAMA ALGODÓN Y LYCRA DUFOUR NEGRO TALLE L;11857NL;PANTALÓN PIJAMA ALGODÓN Y LYCRA DUFOUR NEGRO TALLE L;8;;3950;;;21;2077,67;;Principal;;Pijamas;Dufour;;
PANTALÓN PIJAMA ALGODÓN Y LYCRA DUFOUR NEGRO TALLE M;11857NM;PANTALÓN PIJAMA ALGODÓN Y LYCRA DUFOUR NEGRO TALLE M;9;;3950;;;21;2077,67;;Principal;;Pijamas;Dufour;;
PANTALÓN PIJAMA ALGODÓN Y LYCRA DUFOUR NEGRO TALLE S;11857NS;PANTALÓN PIJAMA ALGODÓN Y LYCRA DUFOUR NEGRO TALLE S;6;;3950;;;21;2077,67;;Principal;;Pijamas;Dufour;;
PANTALÓN PIJAMA ALGODÓN Y LYCRA DUFOUR NEGRO TALLE XL;11857NXL;PANTALÓN PIJAMA ALGODÓN Y LYCRA DUFOUR NEGRO TALLE XL;6;;3950;;;21;2077,67;;Principal;;Pijamas;Dufour;;
BOXER RAYADO SEAMLESS DE NIÑO DUFOUR TALLE 4;118694;BOXER RAYADO SEAMLESS DE NIÑO DUFOUR TALLE 4;25;;899;;;21;388,97;;Principal;;Boxers;Dufour;;
REMERA PIJAMA JERSEY ALGODÓN MANGA LARGA DUFOUR NEGRA TALLE L;11899NL;REMERA PIJAMA JERSEY ALGODÓN MANGA LARGA DUFOUR NEGRA TALLE L;6;;2450;;;21;1211,98;;Principal;;Pijamas;Dufour;;
REMERA PIJAMA JERSEY ALGODÓN MANGA LARGA DUFOUR NEGRA TALLE M;11899NM;REMERA PIJAMA JERSEY ALGODÓN MANGA LARGA DUFOUR NEGRA TALLE M;5;;2450;;;21;1211,98;;Principal;;Pijamas;Dufour;;
REMERA PIJAMA JERSEY ALGODÓN MANGA LARGA DUFOUR NEGRA TALLE S;11899NS;REMERA PIJAMA JERSEY ALGODÓN MANGA LARGA DUFOUR NEGRA TALLE S;11;;2450;;;21;1211,98;;Principal;;Pijamas;Dufour;;
REMERA PIJAMA JERSEY ALGODÓN MANGA LARGA DUFOUR NEGRA TALLE XL;11899NXL;REMERA PIJAMA JERSEY ALGODÓN MANGA LARGA DUFOUR NEGRA TALLE XL;11;;2450;;;21;1211,98;;Principal;;Pijamas;Dufour;;
BOXER LARGO MICROFIBRA SIN COSTURA DUFOUR KIDS NEGRO TALLE 12;11941N12;BOXER LARGO MICROFIBRA SIN COSTURA DUFOUR KIDS NEGRO TALLE 12;13;;2099;;;21;1021,52;;Principal;;Boxers;Dufour;;
BOXER LARGO MICROFIBRA SIN COSTURA DUFOUR KIDS NEGRO TALLE 8;11941N8;BOXER LARGO MICROFIBRA SIN COSTURA DUFOUR KIDS NEGRO TALLE 8;19;;2099;;;21;1021,52;;Principal;;Boxers;Dufour;;
CAMISETA HOMBRE DUFOUR NEGRA TALLE S;11945NS;CAMISETA HOMBRE DUFOUR NEGRA TALLE S;9;;4450;;;21;2354,69;;Principal;;Underware;Dufour;;
CAMISETA TÉRMICA HOMBRE DUFOUR NEGRA TALLE XL;11945NXL;CAMISETA TÉRMICA HOMBRE DUFOUR NEGRA TALLE XL;5;;4450;;;21;2354,69;;Principal;;Underware;Dufour;;
CAMISETA TÉRMICA HOMBRE DUFOUR NEGRA TALLE XXL;11945NXXL;CAMISETA TÉRMICA HOMBRE DUFOUR NEGRA TALLE XXL;3;;4450;;;21;2354,69;;Principal;;Underware;Dufour;;
CALZONCILLO LARGO DE ALGODÓN Y LYCRA DUFOUR NEGRO TALLE S;11960NS;CALZONCILLO LARGO DE ALGODÓN Y LYCRA DUFOUR NEGRO TALLE S;10;;3650;;;21;1869,9;;Principal;;Boxers;Dufour;;
CALZONCILLO LARGO DE ALGODÓN Y LYCRA DUFOUR NEGRO XXL;11960NXXL;CALZONCILLO LARGO DE ALGODÓN Y LYCRA DUFOUR NEGRO XXL;15;;3650;;;21;1869,9;;Principal;;Boxers;Dufour;;
BOMBACHITA DE BEBE ANIMADA CHERRY TALLE 3;119A3;BOMBACHITA DE BEBE ANIMADA CHERRY TALLE 3;4;;510;;;21;221,34;;Principal;;Basica;Cherry;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA BLANCO HUESO Y PIEL;11BHP;PACK X 3 COLALESS REGULABLES ALG Y LYCRA BLANCO HUESO Y PIEL;6;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA BLANCO NEGRO Y HUESO;11BNH;PACK X 3 COLALESS REGULABLES ALG Y LYCRA BLANCO NEGRO Y HUESO;7;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA HUESO BLANCO Y MELANGE;11HBM;PACK X 3 COLALESS REGULABLES ALG Y LYCRA HUESO BLANCO Y MELANGE;8;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA HUESO NEGRO Y MELANGE;11HNM;PACK X 3 COLALESS REGULABLES ALG Y LYCRA HUESO NEGRO Y MELANGE;7;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA NEGRO BLANCO Y MELANGE;11NBM;PACK X 3 COLALESS REGULABLES ALG Y LYCRA NEGRO BLANCO Y MELANGE;6;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA NEGRO BLANCO Y PIEL;11NBP;PACK X 3 COLALESS REGULABLES ALG Y LYCRA NEGRO BLANCO Y PIEL;10;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA NEGRO HUESO Y PIEL;11NHP;PACK X 3 COLALESS REGULABLES ALG Y LYCRA NEGRO HUESO Y PIEL;4;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA PIEL, MELANGE Y BLANCO;11PMB;PACK X 3 COLALESS REGULABLES ALG Y LYCRA PIEL, MELANGE Y BLANCO;10;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA PIEL MELANGE Y HUESO;11PMH;PACK X 3 COLALESS REGULABLES ALG Y LYCRA PIEL MELANGE Y HUESO;4;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA ROJO BLANCO Y HUESO;11RBH;PACK X 3 COLALESS REGULABLES ALG Y LYCRA ROJO BLANCO Y HUESO;2;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA ROJO BLANCO Y NEGRO;11RBN;PACK X 3 COLALESS REGULABLES ALG Y LYCRA ROJO BLANCO Y NEGRO;4;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA ROJO BLANCO Y PIEL;11RBP;PACK X 3 COLALESS REGULABLES ALG Y LYCRA ROJO BLANCO Y PIEL;4;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA ROJO HUESO Y MELANGE;11RHM;PACK X 3 COLALESS REGULABLES ALG Y LYCRA ROJO HUESO Y MELANGE;2;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ALG Y LYCRA ROJO NEGRO Y MELANGE;11RNM;PACK X 3 COLALESS REGULABLES ALG Y LYCRA ROJO NEGRO Y MELANGE;2;;1110;;;21;470;;Principal;;Basica;Mariana K;;
BOXER BARAK DE NIÑO RAYADO TALLE 10;12010;BOXER BARAK DE NIÑO RAYADO TALLE 10;20;;730;;;21;302,48;;Principal;;Boxers;Barak;;
BOXER DUFOUR LABRADO DE ALGODÓN TALLE M;12056M;BOXER DUFOUR LABRADO DE ALGODÓN TALLE M;10;;1220;;;21;583,46;;Principal;;Boxers;Dufour;;
BOXER BARAK DE NIÑO RAYADO TALLE 8;1208;BOXER BARAK DE NIÑO RAYADO TALLE 8;29;;730;;;21;302,48;;Principal;;Boxers;Barak;;
BOMBACHITA DE NENA ANIMADA CHERRY TALLE 8;120A8;BOMBACHITA DE NENA ANIMADA CHERRY TALLE 8;6;;510;;;21;221,34;;Principal;;Basica;Cherry;;
PACK X 3 COLALESS REGULABLES ENCAJE BLANCO HUESO Y ROJO;12BHR;PACK X 3 COLALESS REGULABLES ENCAJE BLANCO HUESO Y ROJO;17;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ENCAJE HUESO PIEL Y BLANCO;12HPB;PACK X 3 COLALESS REGULABLES ENCAJE HUESO PIEL Y BLANCO;3;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ENCAJE NEGRO BLANCO Y PIEL;12NBP;PACK X 3 COLALESS REGULABLES ENCAJE NEGRO BLANCO Y PIEL;11;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ENCAJE NEGRO HUESO Y BLANCO;12NHB;PACK X 3 COLALESS REGULABLES ENCAJE NEGRO HUESO Y BLANCO;8;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ENCAJE NEGRO HUESO Y ROJO;12NHR;PACK X 3 COLALESS REGULABLES ENCAJE NEGRO HUESO Y ROJO;4;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ENCAJE ROJO HUESO Y PIEL;12RHP;PACK X 3 COLALESS REGULABLES ENCAJE ROJO HUESO Y PIEL;12;;1110;;;21;470;;Principal;;Basica;Mariana K;;
PACK X 3 COLALESS REGULABLES ROSA ENCAJE;12ROSA;PACK X 3 COLALESS REGULABLES ROSA ENCAJE;16;;1110;;;21;470;;Principal;;Basica;Mariana K;;
BOXER RAYADO DE ALGODÓN ZORBA TALLE XXL;131EXXL;BOXER RAYADO DE ALGODÓN ZORBA TALLE XXL;20;;790;;;21;328;;Principal;;Boxers;Mutz;;
CORPIÑO DE BRETELES CON PUNTILLA AZUL TALLE L ARETHA;1392AZL;CORPIÑO DE BRETELES CON PUNTILLA AZUL TALLE L ARETHA;3;;1999;;;21;1002,15;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES CON PUNTILLA AZUL TALLE M ARETHA;1392AZM;CORPIÑO DE BRETELES CON PUNTILLA AZUL TALLE M ARETHA;9;;1999;;;21;1002,15;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES CON PUNTILLA BLANCO TALLE L ARETHA;1392BLL;CORPIÑO DE BRETELES CON PUNTILLA BLANCO TALLE L ARETHA;14;;1999;;;21;1002,15;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES CON PUNTILLA BLANCO TALLE M ARETHA;1392BLM;CORPIÑO DE BRETELES CON PUNTILLA BLANCO TALLE M ARETHA;7;;1999;;;21;1002,15;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES CON PUNTILLA BLANCO TALLE S ARETHA;1392BLS;CORPIÑO DE BRETELES CON PUNTILLA BLANCO TALLE S ARETHA;7;;1999;;;21;1002,15;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES CON PUNTILLA BLANCO TALLE XL ARETHA;1392BLXL;CORPIÑO DE BRETELES CON PUNTILLA BLANCO TALLE XL ARETHA;6;;1999;;;21;1002,15;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES CON PUNTILLA CIRUELA TALLE S ARETHA;1392CIS;CORPIÑO DE BRETELES CON PUNTILLA CIRUELA TALLE S ARETHA;6;;1999;;;21;1002,15;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES CON PUNTILLA NEGRO TALLE L ARETHA;1392NEL;CORPIÑO DE BRETELES CON PUNTILLA NEGRO TALLE L ARETHA;6;;1999;;;21;1002,15;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES CON PUNTILLA NEGRO TALLE S ARETHA;1392NES;CORPIÑO DE BRETELES CON PUNTILLA NEGRO TALLE S ARETHA;7;;1999;;;21;1002,15;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES CON PUNTILLA NOUGAT TALLE M ARETHA;1392NOM;CORPIÑO DE BRETELES CON PUNTILLA NOUGAT TALLE M ARETHA;3;;1999;;;21;1002,15;;Principal;;Basica;Aretha;;
CORPIÑO DE BRETELES CON PUNTILLA NOUGAT TALLE S ARETHA;1392NOS;CORPIÑO DE BRETELES CON PUNTILLA NOUGAT TALLE S ARETHA;4;;1999;;;21;1002,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA AZUL TALLE M;1393AZM;COLALESS ARETHA AZUL TALLE M;4;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA AZUL TALLE S;1393AZS;COLALESS ARETHA AZUL TALLE S;6;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA BLANCO TALLE L;1393BLL;COLALESS ARETHA BLANCO TALLE L;5;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA BLANCO TALLE M;1393BLM;COLALESS ARETHA BLANCO TALLE M;4;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA BLANCO TALLE S;1393BLS;COLALESS ARETHA BLANCO TALLE S;3;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA CIRUELA TALLE L;1393CIL;COLALESS ARETHA CIRUELA TALLE L;4;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA CIRUELA TALLE S;1393CIS;COLALESS ARETHA CIRUELA TALLE S;2;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA NEGRO TALLE L;1393NEL;COLALESS ARETHA NEGRO TALLE L;4;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA NEGRO TALLE M;1393NEM;COLALESS ARETHA NEGRO TALLE M;5;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA NEGRO TALLE S;1393NES;COLALESS ARETHA NEGRO TALLE S;7;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA NOUGAT TALLE M;1393NOM;COLALESS ARETHA NOUGAT TALLE M;3;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
COLALESS ARETHA NOUGAT TALLE S;1393NOS;COLALESS ARETHA NOUGAT TALLE S;4;;1380;;;21;662,15;;Principal;;Basica;Aretha;;
POLERA INFANTIL ALGODÒN TALLE 10;15710;POLERA INFANTIL ALGODÒN TALLE 10;13;;1390;;;21;580;;Principal;;Basica;Cherry;;
POLERA INFANTIL ALGODÒN TALLE 12;15712;POLERA INFANTIL ALGODÒN TALLE 12;13;;1390;;;21;580;;Principal;;Basica;Cherry;;
POLERA DAMA ALGODÒN TALLE 16;15716;POLERA DAMA ALGODÒN TALLE 16;12;;1390;;;21;580;;Principal;;Basica;Cherry;;
POLERA DAMA ALGODÒN TALLE 18;15718;POLERA DAMA ALGODÒN TALLE 18;12;;1390;;;21;580;;Principal;;Basica;Cherry;;
SUECO DE GOMA SEAWALK HEROE TALLE 23-24;165T2324;SUECO DE GOMA SEAWALK HEROE TALLE 23-24;2;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
CAMISETA MUSCULOSA DE MORLEY EYELIT BLANCA TALLE 40;166B40;CAMISETA MUSCULOSA DE MORLEY EYELIT BLANCA TALLE 40;8;;2590;;;21;1278,23;;Principal;;Remeras y camisetas;Eyelit;;
CAMISETA MUSCULOSA DE MORLEY EYELIT BLANCA TALLE 42;166B42;CAMISETA MUSCULOSA DE MORLEY EYELIT BLANCA TALLE 42;5;;2590;;;21;1278,23;;Principal;;Remeras y camisetas;Eyelit;;
CAMISETA MUSCULOSA DE MORLEY EYELIT BLANCA TALLE 44;166B44;CAMISETA MUSCULOSA DE MORLEY EYELIT BLANCA TALLE 44;3;;2590;;;21;1278,23;;Principal;;Remeras y camisetas;Eyelit;;
CAMISETA MUSCULOSA DE MORLEY EYELIT BLANCA TALLE 46;166B46;CAMISETA MUSCULOSA DE MORLEY EYELIT BLANCA TALLE 46;6;;2590;;;21;1278,23;;Principal;;Remeras y camisetas;Eyelit;;
CAMISETA MUSCULOSA DE MORLEY EYELIT BLANCA TALLE 48;166B48;CAMISETA MUSCULOSA DE MORLEY EYELIT BLANCA TALLE 48;4;;2590;;;21;1278,23;;Principal;;Remeras y camisetas;Eyelit;;
CAMISETA MUSCULOSA DE MORLEY EYELIT GRIS TALLE 46;166G46;CAMISETA MUSCULOSA DE MORLEY EYELIT GRIS TALLE 46;4;;2590;;;21;1278,23;;Principal;;Remeras y camisetas;Eyelit;;
SUECO DE GOMA SEAWALK SPIDER TALLE 31-32;166T3132;SUECO DE GOMA SEAWALK SPIDER TALLE 31-32;3;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK SPIDER TALLE 33-34;166T3334;SUECO DE GOMA SEAWALK SPIDER TALLE 33-34;4;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK UNICORNIO TALLE 33-34;173T3334;SUECO DE GOMA SEAWALK UNICORNIO TALLE 33-34;3;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PIX TALLE 19-20;180T1920;SUECO DE GOMA SEAWALK PIX TALLE 19-20;3;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PIX TALLE 23-24;180T2324;SUECO DE GOMA SEAWALK PIX TALLE 23-24;10;;4199;;;21;2200,2;;Principal;;Calzado;Seawalk;;
TOALLÓN INFANTIL CON CAPUCHA BUHO;1922B;TOALLÓN INFANTIL CON CAPUCHA BUHO;2;;3500;;;21;1642,82;;Principal;;Toallas;Amarelo;;
TOALLÓN INFANTIL CON CAPUCHA CONEJO;1922C;TOALLÓN INFANTIL CON CAPUCHA CONEJO;4;;3500;;;21;1642,82;;Principal;;Toallas;Amarelo;;
TOALLÓN INFANTIL CON CAPUCHA ELEFANTE;1922E;TOALLÓN INFANTIL CON CAPUCHA ELEFANTE;4;;3500;;;21;1642,82;;Principal;;Toallas;Amarelo;;
TOALLÓN INFANTIL CON CAPUCHA HIPOPOTAMO;1922H;TOALLÓN INFANTIL CON CAPUCHA HIPOPOTAMO;2;;3500;;;21;1642,82;;Principal;;Toallas;Amarelo;;
TOALLÓN INFANTIL CON CAPUCHA JIRAFA BLANCO;1922JBL;TOALLÓN INFANTIL CON CAPUCHA JIRAFA BLANCO;3;;3500;;;21;1642,82;;Principal;;Toallas;Amarelo;;
TOALLÓN INFANTIL CON CAPUCHA UNICORNIO 1;1922U1;TOALLÓN INFANTIL CON CAPUCHA UNICORNIO 1;6;;3500;;;21;1642,82;;Principal;;Toallas;Amarelo;;
TOALLÓN INFANTIL CON CAPUCHA UNICORNIO 2;1922U2;TOALLÓN INFANTIL CON CAPUCHA UNICORNIO 2;3;;3500;;;21;1642,82;;Principal;;Toallas;Amarelo;;
TOALLÓN INFANTIL CON CAPUCHA ZORRO 1;1922Z1;TOALLÓN INFANTIL CON CAPUCHA ZORRO 1;4;;3500;;;21;1642,82;;Principal;;Toallas;Amarelo;;
